Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0,  955,   2,  955, 1.92, 1.92,0.189687,0.187500
  5,  954,   3,  937, 1.81, 0.00,0.189062,0.203125
 10,  953,   6,  937, 1.71, 0.00,0.195000,0.203125
 15,  954,   5,  937, 1.81, 0.00,0.199843,0.250000
 20,  953,   6,  937, 1.71, 0.00,0.196406,0.218750
 25,  954,   6,  937, 1.81, 0.00,0.201718,0.234375
 30,  953,   7,  937, 1.71, 0.00,0.202812,0.218750
 35,  954,   7,  937, 1.81, 0.00,0.199531,0.250000
 40,  953,   7,  937, 1.71, 0.00,0.199375,0.203125
