Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3382,  16, 3323, 1.78, 0.00,0.020937,0.031250
  5, 3356,  40, 3323, 0.99, 0.00,0.029531,0.015625
 10, 3349,  43, 3323, 0.78, 0.00,0.027968,0.015625
 15, 3338,  64, 3323, 0.45, 0.00,0.032031,0.031250
 20, 3337,  68, 3323, 0.42, 0.00,0.034687,0.031250
 25, 3333,  80, 3323, 0.30, 0.00,0.033593,0.031250
 30, 3332,  79, 3323, 0.27, 0.00,0.034687,0.046875
 35, 3336,  90, 3323, 0.39, 0.00,0.036406,0.046875
 40, 3336,  90, 3323, 0.39, 0.00,0.036718,0.046875
