Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1091,  23, 1084, 5.00, 4.33,0.236406,0.218750
  5, 1087,  48, 1067, 4.62, 2.69,0.277500,0.421875
 10, 1086,  58, 1056, 4.52, 1.64,0.297343,0.343750
 15, 1085,  69, 1056, 4.43, 1.64,0.321093,0.406250
 20, 1089,  64, 1063, 4.81, 2.31,0.311093,0.390625
 25, 1091,  75, 1056, 5.00, 1.64,0.335937,0.453125
 30, 1098,  61, 1063, 5.68, 2.31,0.314062,0.546875
 35, 1106,  53, 1077, 6.45, 3.66,0.302968,0.609375
 40, 1112,  34, 1075, 7.03, 3.46,0.270312,0.593750
