Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1088,  24, 1068, 9.13, 7.12,0.240781,0.390625
  5, 1081,  69, 1032, 8.43, 3.51,0.327656,0.515625
 10, 1078,  70, 1002, 8.12, 0.50,0.323437,0.546875
 15, 1077,  93, 1002, 8.02, 0.50,0.364843,0.531250
 20, 1076,  93,  997, 7.92, 0.00,0.372031,0.437500
 25, 1079,  89,  997, 8.22, 0.00,0.363750,0.671875
 30, 1087,  80, 1028, 9.03, 3.11,0.350312,0.640625
 35, 1097,  67, 1044,10.03, 4.71,0.327812,0.437500
 40, 1108,  30, 1054,11.13, 5.72,0.269218,0.343750
