Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1227,  31, 1199, 3.54, 1.18,0.389062,0.437500
  5, 1212,  57, 1185, 2.28, 0.00,0.466562,0.515625
 10, 1205,  79, 1185, 1.69, 0.00,0.533750,0.750000
 15, 1210,  82, 1185, 2.11, 0.00,0.554531,0.671875
 20, 1212,  90, 1185, 2.28, 0.00,0.593281,0.656250
 25, 1212, 116, 1185, 2.28, 0.00,0.671250,0.578125
 30, 1220, 104, 1198, 2.95, 1.10,0.655781,0.593750
 35, 1233,  75, 1203, 4.05, 1.52,0.551406,0.734375
 40, 1246,  38, 1203, 5.15, 1.52,0.473750,1.031250
