Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2145,  72, 2093, 2.48, 0.00,0.489531,0.609375
  5, 2138,  97, 2093, 2.15, 0.00,0.532187,0.484375
 10, 2145,  84, 2093, 2.48, 0.00,0.490312,0.875000
 15, 2157,  90, 2093, 3.06, 0.00,0.503750,0.484375
 20, 2168,  96, 2093, 3.58, 0.00,0.519062,0.578125
 25, 2176, 105, 2093, 3.97, 0.00,0.534375,0.531250
 30, 2184, 103, 2093, 4.35, 0.00,0.542968,0.625000
 35, 2200, 107, 2098, 5.11, 0.24,0.558125,0.890625
 40, 2216,  95, 2146, 5.88, 2.53,0.527656,0.625000
