Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 6283,  51, 5962,10.64, 4.98,3.275312,3.875000
  5, 6214, 128, 5862, 9.42, 3.22,4.785312,11.218750
 10, 6247, 113, 5807,10.00, 2.25,4.577187,9.218750
 15, 6272,  93, 5910,10.44, 4.07,4.130781,6.125000
 20, 6327,  85, 5951,11.41, 4.79,4.039531,6.531250
 25, 6380,  67, 6031,12.34, 6.20,3.660468,7.656250
 30, 6417,  65, 6059,13.00, 6.69,3.615000,5.468750
 35, 6495,  42, 6202,14.37, 9.21,3.110625,2.640625
 40, 6528,  26, 6204,14.95, 9.24,2.864375,5.750000
