Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 5743,  42, 5634,13.61,11.45,3.304843,4.015625
  5, 5699,  79, 5348,12.74, 5.80,4.095312,8.281250
 10, 5697,  84, 5281,12.70, 4.47,4.381718,10.906250
 15, 5731,  67, 5285,13.37, 4.55,3.886875,5.671875
 20, 5768,  56, 5553,14.10, 9.85,3.663437,5.656250
 25, 5788,  54, 5557,14.50, 9.93,3.674531,5.437500
 30, 5814,  47, 5588,15.01,10.54,3.497812,6.718750
 35, 5836,  36, 5465,15.45, 8.11,3.235625,8.031250
 40, 5858,  19, 5706,15.89,12.88,2.825156,4.406250
