Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1637,  27, 1610, 1.68, 0.00,0.796406,1.781250
  5, 1629,  58, 1610, 1.18, 0.00,0.980312,1.390625
 10, 1630,  63, 1610, 1.24, 0.00,1.012031,1.250000
 15, 1640,  54, 1610, 1.86, 0.00,0.979062,1.515625
 20, 1644,  51, 1610, 2.11, 0.00,0.993437,2.234375
 25, 1654,  48, 1610, 2.73, 0.00,1.007031,1.750000
 30, 1668,  46, 1618, 3.60, 0.50,0.943593,0.890625
 35, 1675,  36, 1618, 4.04, 0.50,0.892187,0.906250
 40, 1699,  18, 1618, 5.53, 0.50,0.782500,1.296875
