Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
15,2035,53,1928,5.55,0.0,0.4275,0.6875
10,2280,60,2255,1.11,0.0,0.379062,0.484375
5,2138,97,2093,2.15,0.0,0.532187,0.484375
10,2069,127,2019,2.48,0.0,0.673437,0.734375
20,1933,118,1785,8.29,0.0,0.667187,1.0625
0,2363,22,2340,0.98,0.0,0.317343,0.265625
15,2432,53,2400,1.33,0.0,0.369062,0.859375
15,2243,86,2204,1.77,0.0,0.46625,0.765625
10,2000,73,1987,0.65,0.0,0.438906,0.4375
10,1912,68,1899,0.68,0.0,0.453125,0.875
