Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
40,4412,20,4412,0.0,0.0,0.020156,0.03125
40,3748,15,3748,0.0,0.0,0.021875,0.015625
40,3870,28,3870,0.0,0.0,0.020468,0.03125
20,3323,30,3323,0.0,0.0,0.025,0.03125
40,3524,36,3524,0.0,0.0,0.026406,0.03125
40,3846,11,3846,0.0,0.0,0.019843,0.015625
15,3428,54,3408,0.59,0.0,0.029687,0.03125
40,3506,43,3506,0.0,0.0,0.030468000000000002,0.015625
25,4522,27,4519,0.07,0.0,0.021875,0.03125
40,4467,37,4467,0.0,0.0,0.025156,0.015625
