Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7340,  14, 7313, 0.37, 0.00,0.027343,0.031250
  5, 7334,  16, 7313, 0.29, 0.00,0.026718,0.031250
 10, 7340,  21, 7313, 0.37, 0.00,0.029062,0.031250
 15, 7348,  20, 7313, 0.48, 0.00,0.028125,0.031250
 20, 7328,  23, 7313, 0.21, 0.00,0.030000,0.015625
 25, 7317,  26, 7313, 0.05, 0.00,0.031093,0.046875
 30, 7314,  33, 7313, 0.01, 0.00,0.032187,0.046875
 35, 7313,  38, 7313, 0.00, 0.00,0.034843,0.031250
 40, 7313,  49, 7313, 0.00, 0.00,0.039218,0.031250
