Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8001,  34, 7955, 0.76, 0.18,0.118281,0.187500
  5, 7998,  47, 7995, 0.72, 0.68,0.130468,0.109375
 10, 7997,  59, 7995, 0.71, 0.68,0.142500,0.234375
 15, 7995,  62, 7955, 0.68, 0.18,0.147812,0.218750
 20, 8005,  77, 7995, 0.81, 0.68,0.169218,0.140625
 25, 8032,  77, 7995, 1.15, 0.68,0.172812,0.187500
 30, 8083,  63, 7995, 1.79, 0.68,0.164062,0.187500
 35, 8136,  67, 7995, 2.46, 0.68,0.170312,0.140625
 40, 8198,  60, 7981, 3.24, 0.50,0.164843,0.140625
