Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1765,  38, 1706, 6.71, 3.14,0.825312,0.859375
  5, 1740,  78, 1678, 5.20, 1.45,1.055312,2.203125
 10, 1740,  91, 1669, 5.20, 0.91,1.183593,1.781250
 15, 1763,  78, 1654, 6.59, 0.00,1.062187,2.484375
 20, 1768,  74, 1696, 6.89, 2.54,1.050156,2.390625
 25, 1786,  65, 1706, 7.98, 3.14,1.026562,1.000000
 30, 1807,  59, 1712, 9.25, 3.51,0.968437,2.031250
 35, 1833,  52, 1715,10.82, 3.69,0.928437,2.156250
 40, 1854,  29, 1725,12.09, 4.29,0.856875,1.187500
