Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8720,   0, 8612, 9.53, 8.18,0.027656,0.031250
  5, 8717,   1, 8542, 9.50, 7.30,0.043593,0.031250
 10, 8709,   0, 8612, 9.40, 8.18,0.046250,0.046875
 15, 8734,   0, 8473, 9.71, 6.43,0.046093,0.031250
 20, 8692,   0, 8473, 9.18, 6.43,0.047343,0.062500
 25, 8718,   0, 8272, 9.51, 3.91,0.047500,0.046875
 30, 8710,   0, 8522, 9.41, 7.05,0.050937,0.062500
 35, 8717,   0, 8612, 9.50, 8.18,0.050781,0.062500
 40, 8705,   0, 8572, 9.35, 7.67,0.048281,0.062500
 45, 8705,   0, 8473, 9.35, 6.43,0.048906,0.046875
 50, 8705,   0, 8473, 9.35, 6.43,0.051718,0.062500
