Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1067,   0, 1038,13.87,10.78,0.043750,0.046875
  5, 1066,   0, 1038,13.77,10.78,0.048750,0.031250
 10, 1066,   0, 1038,13.77,10.78,0.055000,0.046875
 15, 1066,   0, 1038,13.77,10.78,0.054531,0.062500
 20, 1069,   0, 1038,14.09,10.78,0.053906,0.062500
 25, 1069,   0, 1038,14.09,10.78,0.052031,0.062500
 30, 1069,   0, 1038,14.09,10.78,0.051562,0.046875
 35, 1070,   0, 1038,14.19,10.78,0.052968,0.062500
 40, 1067,   0, 1038,13.87,10.78,0.052812,0.046875
 45, 1071,   0, 1038,14.30,10.78,0.056250,0.062500
 50, 1067,   0, 1038,13.87,10.78,0.056406,0.046875
