Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7331,   0, 7076,12.18, 8.28,0.776562,0.734375
  5, 7312,   0, 7076,11.89, 8.28,0.855000,0.875000
 10, 7296,   0, 7034,11.64, 7.64,0.859843,0.812500
 15, 7319,   0, 7076,12.00, 8.28,0.870312,0.984375
 20, 7337,   0, 7076,12.27, 8.28,0.893125,0.859375
 25, 7264,   0, 7076,11.16, 8.28,0.882656,0.843750
 30, 7334,   0, 7029,12.23, 7.56,0.900468,1.000000
 35, 7331,   0, 7076,12.18, 8.28,0.922500,0.812500
 40, 7289,   0, 7076,11.54, 8.28,0.924531,0.953125
 45, 7327,   0, 7076,12.12, 8.28,0.926718,0.921875
 50, 7325,   0, 7076,12.09, 8.28,0.969218,1.000000
