Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7908,   0, 7547,15.29,10.03,0.012187,0.015625
  5, 7885,   4, 7077,14.96, 3.18,0.015000,0.015625
 10, 7911,   2, 7160,15.34, 4.39,0.023593,0.015625
 15, 7965,   1, 7174,16.12, 4.59,0.024687,0.031250
 20, 7915,   2, 7174,15.40, 4.59,0.027500,0.015625
 25, 7862,   2, 7174,14.62, 4.59,0.024375,0.015625
 30, 7859,   1, 7077,14.58, 3.18,0.025468,0.015625
 35, 7870,   1, 7418,14.74, 8.15,0.023125,0.015625
 40, 7930,   0, 7077,15.61, 3.18,0.023437,0.015625
 45, 7927,   0, 7547,15.57,10.03,0.022656,0.015625
 50, 7888,   1, 7418,15.00, 8.15,0.024531,0.015625
