Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1107,   0, 1079, 5.63, 2.96,0.094687,0.109375
  5, 1105,   0, 1070, 5.44, 2.10,0.101250,0.125000
 10, 1103,   0, 1079, 5.25, 2.96,0.102500,0.078125
 15, 1108,   0, 1079, 5.73, 2.96,0.102031,0.078125
 20, 1107,   0, 1076, 5.63, 2.67,0.104687,0.109375
 25, 1106,   0, 1079, 5.53, 2.96,0.118750,0.109375
 30, 1110,   0, 1079, 5.92, 2.96,0.115468,0.109375
 35, 1106,   0, 1079, 5.53, 2.96,0.110625,0.109375
 40, 1105,   0, 1070, 5.44, 2.10,0.111250,0.109375
 45, 1105,   0, 1076, 5.44, 2.67,0.115000,0.125000
 50, 1109,   0, 1079, 5.82, 2.96,0.112812,0.109375
