Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 6583,   0, 6408,18.78,15.63,0.701250,0.703125
  5, 6577,   0, 6408,18.68,15.63,0.722968,0.703125
 10, 6590,   0, 6408,18.91,15.63,0.724375,0.718750
 15, 6593,   0, 6408,18.96,15.63,0.746093,0.718750
 20, 6590,   0, 6408,18.91,15.63,0.765625,0.781250
 25, 6601,   0, 6408,19.11,15.63,0.732343,0.734375
 30, 6589,   0, 6408,18.89,15.63,0.776093,0.656250
 35, 6602,   0, 6408,19.13,15.63,0.739062,0.781250
 40, 6569,   0, 6408,18.53,15.63,0.730625,0.812500
 45, 6572,   0, 6408,18.59,15.63,0.727968,0.765625
 50, 6588,   0, 6408,18.87,15.63,0.728593,0.656250
