Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 7207,   0, 7117,18.23,16.75,1.353750,1.656250
  5, 7214,   0, 7117,18.34,16.75,1.531562,1.375000
 10, 7204,   0, 7117,18.18,16.75,1.583750,1.890625
 15, 7211,   0, 7117,18.29,16.75,1.565000,1.421875
 20, 7212,   0, 7117,18.31,16.75,1.627968,1.656250
 25, 7221,   0, 7083,18.45,16.19,1.602812,2.000000
 30, 7220,   0, 7117,18.44,16.75,1.651093,1.593750
 35, 7215,   0, 7117,18.36,16.75,1.681406,1.531250
 40, 7222,   0, 7117,18.47,16.75,1.715781,1.718750
 45, 7221,   0, 7117,18.45,16.75,1.755312,1.796875
 50, 7212,   0, 7117,18.31,16.75,1.736093,1.750000
