Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3782,   0, 3745, 8.58, 7.52,0.074375,0.078125
  5, 3778,   0, 3745, 8.47, 7.52,0.091875,0.109375
 10, 3775,   0, 3745, 8.38, 7.52,0.094687,0.078125
 15, 3774,   0, 3745, 8.35, 7.52,0.106875,0.093750
 20, 3773,   0, 3730, 8.33, 7.09,0.110156,0.109375
 25, 3781,   0, 3730, 8.56, 7.09,0.110781,0.109375
 30, 3775,   0, 3745, 8.38, 7.52,0.102031,0.093750
 35, 3785,   0, 3740, 8.67, 7.38,0.113281,0.125000
 40, 3769,   0, 3745, 8.21, 7.52,0.112500,0.093750
 45, 3783,   0, 3740, 8.61, 7.38,0.115000,0.093750
 50, 3776,   0, 3730, 8.41, 7.09,0.120312,0.093750
