Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8478,   0, 8125,20.61,15.59,0.013437,0.000000
  5, 8446,   6, 7041,20.16, 0.17,0.015468,0.015625
 10, 8432,   2, 7124,19.96, 1.35,0.025468,0.015625
 15, 8339,   3, 7041,18.64, 0.17,0.027343,0.031250
 20, 8421,   3, 7396,19.80, 5.22,0.026875,0.031250
 25, 8433,   2, 7396,19.97, 5.22,0.027031,0.031250
 30, 8429,   1, 8040,19.92,14.38,0.027968,0.031250
 35, 8349,   3, 7124,18.78, 1.35,0.027343,0.031250
 40, 8403,   0, 7041,19.55, 0.17,0.027031,0.031250
 45, 8377,   1, 7396,19.18, 5.22,0.028437,0.031250
 50, 8363,   1, 7041,18.98, 0.17,0.028906,0.031250
