Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1074,   0, 1039, 3.77, 0.39,0.117031,0.078125
  5, 1075,   0, 1039, 3.86, 0.39,0.127968,0.093750
 10, 1074,   0, 1039, 3.77, 0.39,0.134375,0.171875
 15, 1078,   0, 1039, 4.15, 0.39,0.136562,0.125000
 20, 1077,   0, 1039, 4.06, 0.39,0.142968,0.156250
 25, 1074,   0, 1039, 3.77, 0.39,0.142031,0.156250
 30, 1068,   0, 1039, 3.19, 0.39,0.159843,0.156250
 35, 1070,   0, 1035, 3.38, 0.00,0.142812,0.140625
 40, 1071,   0, 1039, 3.48, 0.39,0.148906,0.125000
 45, 1073,   0, 1039, 3.67, 0.39,0.150625,0.156250
 50, 1075,   0, 1039, 3.86, 0.39,0.151718,0.140625
