Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3087,   0, 3081,12.54,12.32,0.017500,0.015625
  5, 3081,   3, 3017,12.32, 9.99,0.024375,0.031250
 10, 3083,   1, 2971,12.40, 8.31,0.034687,0.046875
 15, 3083,   1, 3002,12.40, 9.44,0.042343,0.031250
 20, 3080,   0, 2889,12.29, 5.32,0.041406,0.031250
 25, 3081,   0, 2924,12.32, 6.60,0.044062,0.062500
 30, 3080,   0, 3017,12.29, 9.99,0.046875,0.031250
 35, 3081,   0, 2998,12.32, 9.30,0.046562,0.062500
 40, 3082,   0, 3017,12.36, 9.99,0.045781,0.046875
 45, 3079,   0, 3017,12.25, 9.99,0.046406,0.046875
 50, 3084,   0, 3017,12.43, 9.99,0.045000,0.031250
