Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8142,   0, 8002,18.71,16.66,0.011250,0.015625
  5, 8090,  13, 7413,17.95, 8.08,0.014531,0.015625
 10, 8078,   7, 7360,17.77, 7.30,0.019062,0.046875
 15, 8073,   8, 7235,17.70, 5.48,0.022812,0.031250
 20, 8042,   5, 7436,17.25, 8.41,0.022968,0.015625
 25, 8066,   5, 7615,17.60,11.02,0.023593,0.046875
 30, 8034,  11, 7454,17.13, 8.67,0.024375,0.031250
 35, 8060,   5, 7612,17.51,10.98,0.024375,0.031250
 40, 8058,   8, 7270,17.48, 5.99,0.025468,0.015625
 45, 8053,  11, 7420,17.41, 8.18,0.026875,0.015625
 50, 8060,   6, 7150,17.51, 4.24,0.023906,0.015625
