Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3106,   0, 2958,14.74, 9.27,0.028906,0.031250
  5, 3091,   0, 2958,14.19, 9.27,0.047812,0.046875
 10, 3116,   0, 2958,15.11, 9.27,0.047968,0.062500
 15, 3105,   0, 2950,14.70, 8.98,0.045625,0.062500
 20, 3086,   0, 2958,14.00, 9.27,0.047343,0.046875
 25, 3090,   0, 2958,14.15, 9.27,0.047968,0.046875
 30, 3100,   0, 2958,14.52, 9.27,0.047656,0.046875
 35, 3102,   0, 2958,14.59, 9.27,0.051875,0.046875
 40, 3095,   0, 2958,14.33, 9.27,0.049375,0.062500
 45, 3085,   0, 2958,13.96, 9.27,0.047656,0.031250
 50, 3087,   0, 2958,14.04, 9.27,0.047656,0.046875
