Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3821,   0, 3653,11.82, 6.91,0.074687,0.031250
  5, 3818,   0, 3653,11.74, 6.91,0.085156,0.109375
 10, 3793,   0, 3645,11.00, 6.67,0.085781,0.093750
 15, 3787,   0, 3645,10.83, 6.67,0.088437,0.109375
 20, 3805,   0, 3645,11.35, 6.67,0.097656,0.078125
 25, 3794,   0, 3653,11.03, 6.91,0.105000,0.125000
 30, 3821,   0, 3645,11.82, 6.67,0.105937,0.140625
 35, 3789,   0, 3645,10.89, 6.67,0.107968,0.093750
 40, 3791,   0, 3644,10.95, 6.64,0.110937,0.109375
 45, 3810,   0, 3643,11.50, 6.61,0.115781,0.109375
 50, 3801,   0, 3645,11.24, 6.67,0.116406,0.078125
