Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2378,   0, 2296,11.23, 7.39,0.011562,0.015625
  5, 2367,   2, 2276,10.71, 6.45,0.013125,0.015625
 10, 2367,   1, 2268,10.71, 6.08,0.018593,0.015625
 15, 2370,   0, 2274,10.85, 6.36,0.020312,0.031250
 20, 2375,   0, 2276,11.09, 6.45,0.020000,0.031250
 25, 2377,   0, 2296,11.18, 7.39,0.022187,0.031250
 30, 2368,   0, 2199,10.76, 2.85,0.024531,0.031250
 35, 2374,   0, 2274,11.04, 6.36,0.022656,0.031250
 40, 2372,   0, 2296,10.94, 7.39,0.021250,0.015625
 45, 2365,   0, 2268,10.62, 6.08,0.023593,0.015625
 50, 2369,   0, 2199,10.80, 2.85,0.021562,0.015625
