Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1235,   0, 1219, 4.22, 2.87,0.044062,0.062500
  5, 1238,   0, 1205, 4.47, 1.69,0.057343,0.046875
 10, 1235,   0, 1219, 4.22, 2.87,0.059218,0.046875
 15, 1238,   0, 1219, 4.47, 2.87,0.064062,0.062500
 20, 1235,   0, 1219, 4.22, 2.87,0.066406,0.078125
 25, 1238,   0, 1205, 4.47, 1.69,0.067031,0.078125
 30, 1238,   0, 1219, 4.47, 2.87,0.071406,0.062500
 35, 1242,   0, 1219, 4.81, 2.87,0.070312,0.046875
 40, 1242,   0, 1219, 4.81, 2.87,0.071250,0.062500
 45, 1240,   0, 1219, 4.64, 2.87,0.073281,0.078125
 50, 1237,   0, 1205, 4.39, 1.69,0.073125,0.062500
