Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8153,   0, 7547,18.87,10.03,0.012343,0.015625
  5, 8052,   6, 7547,17.39,10.03,0.014687,0.015625
 10, 7947,   5, 7190,15.86, 4.83,0.020625,0.015625
 15, 7987,   1, 7547,16.45,10.03,0.020937,0.015625
 20, 7993,   2, 7547,16.53,10.03,0.021875,0.031250
 25, 8068,   3, 7547,17.63,10.03,0.024218,0.031250
 30, 7942,   2, 7547,15.79,10.03,0.022968,0.031250
 35, 7976,   3, 7547,16.29,10.03,0.023437,0.031250
 40, 7983,   0, 7547,16.39,10.03,0.022968,0.015625
 45, 7978,   0, 7499,16.31, 9.33,0.023750,0.015625
 50, 7975,   1, 7547,16.27,10.03,0.023437,0.031250
