Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 6563,   0, 6290,13.94, 9.20,0.567968,0.578125
  5, 6542,   0, 6290,13.58, 9.20,0.578906,0.546875
 10, 6535,   0, 6290,13.45, 9.20,0.580156,0.562500
 15, 6558,   0, 6290,13.85, 9.20,0.582968,0.593750
 20, 6539,   0, 6290,13.52, 9.20,0.592656,0.593750
 25, 6531,   0, 6290,13.39, 9.20,0.588125,0.609375
 30, 6568,   0, 6290,14.03, 9.20,0.580468,0.562500
 35, 6547,   0, 6290,13.66, 9.20,0.584843,0.640625
 40, 6551,   0, 6290,13.73, 9.20,0.589218,0.562500
 45, 6564,   0, 6290,13.96, 9.20,0.585468,0.578125
 50, 6553,   0, 6290,13.77, 9.20,0.594062,0.562500
