Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1989,   0, 1911,20.25,15.54,0.056562,0.046875
  5, 1989,   0, 1911,20.25,15.54,0.056562,0.062500
 10, 1991,   0, 1911,20.37,15.54,0.056562,0.046875
 15, 1984,   0, 1886,19.95,14.03,0.056875,0.062500
 20, 1987,   0, 1911,20.13,15.54,0.057031,0.062500
 25, 1980,   0, 1898,19.71,14.75,0.057343,0.062500
 30, 1982,   0, 1911,19.83,15.54,0.057343,0.062500
 35, 1989,   0, 1911,20.25,15.54,0.058125,0.046875
 40, 1982,   0, 1911,19.83,15.54,0.057500,0.062500
 45, 1979,   0, 1906,19.65,15.24,0.057968,0.062500
 50, 1979,   0, 1911,19.65,15.54,0.057656,0.046875
