Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2718,   0, 2690,29.24,27.91,0.017500,0.031250
  5, 2715,   3, 2634,29.10,25.25,0.025156,0.031250
 10, 2709,   3, 2593,28.82,23.30,0.030156,0.046875
 15, 2711,   1, 2625,28.91,24.82,0.028906,0.031250
 20, 2712,   1, 2609,28.96,24.06,0.030156,0.031250
 25, 2715,   0, 2659,29.10,26.44,0.030468,0.031250
 30, 2705,   1, 2625,28.63,24.82,0.030312,0.031250
 35, 2715,   0, 2593,29.10,23.30,0.027812,0.031250
 40, 2707,   0, 2634,28.72,25.25,0.029531,0.015625
 45, 2714,   0, 2568,29.05,22.11,0.030156,0.046875
 50, 2709,   0, 2631,28.82,25.11,0.033281,0.046875
