Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0,10828,   0,10647,33.38,31.15,0.016875,0.031250
  5, 9802,  62, 8390,20.74, 3.35,0.046875,0.031250
 10, 9844,  52, 9088,21.26,11.95,0.052968,0.046875
 15, 9711,  52, 8854,19.62, 9.07,0.056250,0.093750
 20, 9650,  49, 8394,18.87, 3.40,0.056562,0.046875
 25, 9596,  54, 8455,18.21, 4.15,0.061093,0.046875
 30, 9567,  60, 8818,17.85, 8.62,0.066875,0.062500
 35, 9598,  45, 8475,18.23, 4.40,0.068281,0.046875
 40, 9595,  59, 8791,18.19, 8.29,0.072656,0.078125
 45, 9545,  67, 8750,17.58, 7.79,0.078750,0.125000
 50, 9462,  66, 8441,16.56, 3.98,0.072656,0.046875
