Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2239,   0, 2178, 7.39, 4.46,0.012343,0.015625
  5, 2226,   0, 2149, 6.76, 3.07,0.014375,0.015625
 10, 2239,   0, 2178, 7.39, 4.46,0.021250,0.000000
 15, 2234,   0, 2178, 7.15, 4.46,0.019218,0.015625
 20, 2232,   0, 2178, 7.05, 4.46,0.021250,0.015625
 25, 2235,   0, 2178, 7.19, 4.46,0.021250,0.031250
 30, 2229,   0, 2178, 6.91, 4.46,0.022812,0.015625
 35, 2233,   0, 2161, 7.10, 3.65,0.020468,0.015625
 40, 2240,   0, 2149, 7.43, 3.07,0.024218,0.031250
 45, 2233,   0, 2178, 7.10, 4.46,0.024218,0.015625
 50, 2241,   0, 2178, 7.48, 4.46,0.023281,0.015625
