Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 9157,   0, 8911,20.96,17.71,0.059687,0.046875
  5, 9157,   1, 8797,20.96,16.21,0.072187,0.078125
 10, 9130,   0, 8911,20.61,17.71,0.075156,0.093750
 15, 9132,   0, 8878,20.63,17.28,0.080312,0.062500
 20, 9168,   0, 8878,21.11,17.28,0.081406,0.093750
 25, 9154,   0, 8911,20.92,17.71,0.081875,0.078125
 30, 9146,   0, 8911,20.82,17.71,0.083593,0.093750
 35, 9125,   0, 8878,20.54,17.28,0.084843,0.062500
 40, 9141,   0, 8911,20.75,17.71,0.082031,0.093750
 45, 9130,   0, 8797,20.61,16.21,0.083593,0.078125
 50, 9127,   0, 8803,20.57,16.29,0.085625,0.078125
