Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0,10191,   0,10066,28.33,26.76,0.023281,0.031250
  5,10005,  23, 8956,25.99,12.78,0.050312,0.125000
 10,10012,  10, 9221,26.08,16.12,0.052031,0.046875
 15, 9909,   6, 9009,24.78,13.45,0.058593,0.062500
 20,10001,   6, 9227,25.94,16.19,0.057031,0.046875
 25, 9961,   4, 8835,25.44,11.26,0.058750,0.062500
 30,10016,   4, 9172,26.13,15.50,0.058750,0.062500
 35,10008,   3, 9211,26.03,15.99,0.060000,0.062500
 40,10007,   2, 9248,26.02,16.46,0.061093,0.062500
 45,10037,   1, 9221,26.39,16.12,0.060781,0.062500
 50, 9968,   1, 9010,25.53,13.46,0.065156,0.062500
