Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 9946,   0, 9923,28.92,28.62,0.011875,0.015625
  5, 9073,  54, 7956,17.60, 3.12,0.034531,0.031250
 10, 8986,  45, 8083,16.47, 4.77,0.045468,0.046875
 15, 8988,  43, 8020,16.50, 3.95,0.046562,0.046875
 20, 8980,  33, 8110,16.40, 5.12,0.042343,0.031250
 25, 9006,  32, 8317,16.73, 7.80,0.041718,0.046875
 30, 8972,  28, 8448,16.29, 9.50,0.042187,0.031250
 35, 8950,  29, 7891,16.01, 2.28,0.043906,0.031250
 40, 8939,  24, 8085,15.87, 4.80,0.040937,0.031250
 45, 9003,  25, 8022,16.69, 3.98,0.039375,0.031250
 50, 8982,  29, 8221,16.42, 6.56,0.044843,0.031250
