Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2329,   0, 2298, 9.14, 7.69,0.015937,0.031250
  5, 2327,   1, 2270, 9.04, 6.37,0.021718,0.031250
 10, 2321,   1, 2191, 8.76, 2.67,0.033125,0.046875
 15, 2323,   1, 2255, 8.86, 5.67,0.033437,0.031250
 20, 2320,   0, 2269, 8.72, 6.33,0.037968,0.046875
 25, 2317,   0, 2254, 8.58, 5.62,0.039687,0.046875
 30, 2320,   0, 2270, 8.72, 6.37,0.038750,0.062500
 35, 2319,   0, 2214, 8.67, 3.75,0.040625,0.031250
 40, 2323,   0, 2269, 8.86, 6.33,0.046875,0.046875
 45, 2315,   0, 2270, 8.48, 6.37,0.049687,0.046875
 50, 2322,   0, 2269, 8.81, 6.33,0.051093,0.046875
