Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8638,   0, 8606,25.03,24.56,0.023125,0.031250
  5, 8381,  29, 7519,21.31, 8.83,0.049062,0.062500
 10, 8367,  17, 7272,21.10, 5.25,0.049843,0.062500
 15, 8380,  14, 7405,21.29, 7.18,0.056093,0.062500
 20, 8338,  11, 7164,20.68, 3.69,0.057031,0.062500
 25, 8402,  10, 7497,21.61, 8.51,0.057812,0.078125
 30, 8333,   6, 7207,20.61, 4.31,0.057500,0.062500
 35, 8379,   7, 7536,21.28, 9.08,0.059843,0.062500
 40, 8382,   9, 7730,21.32,11.88,0.064843,0.093750
 45, 8336,   7, 7162,20.65, 3.66,0.062031,0.062500
 50, 8356,  10, 7386,20.94, 6.90,0.062656,0.062500
