Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 4531,   0, 4477,16.42,15.03,0.059375,0.046875
  5, 4531,   1, 4302,16.42,10.53,0.075625,0.078125
 10, 4524,   1, 4302,16.24,10.53,0.076718,0.078125
 15, 4517,   1, 4390,16.06,12.80,0.076562,0.062500
 20, 4518,   1, 4317,16.08,10.92,0.077500,0.078125
 25, 4533,   1, 4253,16.47, 9.28,0.078593,0.078125
 30, 4524,   0, 4397,16.24,12.98,0.079687,0.093750
 35, 4526,   0, 4390,16.29,12.80,0.083125,0.078125
 40, 4511,   0, 4302,15.90,10.53,0.081406,0.109375
 45, 4518,   0, 4302,16.08,10.53,0.084531,0.093750
 50, 4511,   0, 4302,15.90,10.53,0.086250,0.093750
