Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 9824,   0, 9737,33.03,31.85,0.039375,0.046875
  5, 9752,   6, 8941,32.05,21.07,0.064375,0.078125
 10, 9777,   3, 8786,32.39,18.97,0.070781,0.078125
 15, 9752,   3, 8684,32.05,17.59,0.076562,0.093750
 20, 9773,   1, 8593,32.34,16.36,0.080000,0.093750
 25, 9780,   0, 8910,32.43,20.65,0.078281,0.078125
 30, 9723,   1, 8445,31.66,14.35,0.074062,0.078125
 35, 9796,   0, 8445,32.65,14.35,0.082812,0.078125
 40, 9758,   0, 9087,32.13,23.05,0.082031,0.062500
 45, 9737,   0, 8657,31.85,17.22,0.076718,0.093750
 50, 9727,   0, 8361,31.71,13.22,0.077812,0.031250
