Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 4736,   0, 4680,11.46,10.14,0.034687,0.046875
  5, 4718,   0, 4660,11.04, 9.67,0.046875,0.062500
 10, 4721,   1, 4595,11.11, 8.14,0.050156,0.046875
 15, 4729,   0, 4650,11.30, 9.44,0.051250,0.062500
 20, 4724,   0, 4649,11.18, 9.41,0.053593,0.062500
 25, 4732,   0, 4649,11.37, 9.41,0.053593,0.078125
 30, 4724,   0, 4660,11.18, 9.67,0.055312,0.062500
 35, 4718,   0, 4460,11.04, 4.97,0.054218,0.062500
 40, 4714,   0, 4595,10.94, 8.14,0.057031,0.046875
 45, 4725,   0, 4672,11.20, 9.96,0.056093,0.046875
 50, 4729,   0, 4540,11.30, 6.85,0.058281,0.062500
