Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1184,   0, 1167, 7.54, 5.99,0.058593,0.062500
  5, 1188,   0, 1167, 7.90, 5.99,0.062187,0.062500
 10, 1188,   0, 1151, 7.90, 4.54,0.063437,0.078125
 15, 1185,   0, 1160, 7.63, 5.36,0.063906,0.062500
 20, 1186,   0, 1166, 7.72, 5.90,0.064375,0.078125
 25, 1186,   0, 1166, 7.72, 5.90,0.065468,0.062500
 30, 1184,   0, 1167, 7.54, 5.99,0.064687,0.078125
 35, 1188,   0, 1167, 7.90, 5.99,0.067031,0.062500
 40, 1188,   0, 1167, 7.90, 5.99,0.065781,0.062500
 45, 1185,   0, 1155, 7.63, 4.90,0.065781,0.062500
 50, 1186,   0, 1167, 7.72, 5.99,0.067343,0.062500
