Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3848,   0, 3772,15.80,13.51,0.008125,0.000000
  5, 3844,   2, 3771,15.68,13.48,0.008750,0.015625
 10, 3835,   2, 3629,15.41, 9.21,0.010625,0.015625
 15, 3845,   0, 3759,15.71,13.12,0.014843,0.015625
 20, 3851,   0, 3772,15.89,13.51,0.014687,0.015625
 25, 3855,   0, 3608,16.01, 8.58,0.014687,0.000000
 30, 3848,   0, 3687,15.80,10.95,0.014531,0.015625
 35, 3849,   1, 3759,15.83,13.12,0.014531,0.015625
 40, 3850,   0, 3752,15.86,12.91,0.015625,0.015625
 45, 3842,   0, 3759,15.62,13.12,0.015625,0.015625
 50, 3831,   0, 3759,15.29,13.12,0.015156,0.015625
