Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3196,   0, 3179, 6.53, 5.97,0.014062,0.015625
  5, 3161,  19, 3064, 5.37, 2.13,0.020000,0.015625
 10, 3163,   9, 3057, 5.43, 1.90,0.025625,0.031250
 15, 3170,   8, 3036, 5.67, 1.20,0.026093,0.031250
 20, 3164,   6, 3033, 5.47, 1.10,0.028125,0.046875
 25, 3175,   4, 3053, 5.83, 1.77,0.029531,0.031250
 30, 3172,   3, 3064, 5.73, 2.13,0.029062,0.031250
 35, 3174,   3, 3033, 5.80, 1.10,0.028125,0.031250
 40, 3176,   2, 3031, 5.87, 1.03,0.025625,0.015625
 45, 3172,   1, 3064, 5.73, 2.13,0.026875,0.015625
 50, 3177,   1, 3064, 5.90, 2.13,0.027031,0.015625
