Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 9699,   0, 9567,33.52,31.70,0.019843,0.015625
  5, 9381,  27, 7821,29.14, 7.67,0.042500,0.046875
 10, 9355,  23, 7614,28.79, 4.82,0.048906,0.031250
 15, 9282,  25, 8111,27.78,11.66,0.050468,0.046875
 20, 9250,  15, 7616,27.34, 4.85,0.046718,0.031250
 25, 9144,  32, 7513,25.88, 3.43,0.060156,0.046875
 30, 9108,  26, 7803,25.39, 7.42,0.056250,0.046875
 35, 9040,  25, 7614,24.45, 4.82,0.054843,0.046875
 40, 9133,  44, 8042,25.73,10.71,0.068437,0.046875
 45, 9092,  32, 7821,25.17, 7.67,0.060000,0.031250
 50, 8996,  40, 7811,23.84, 7.53,0.063281,0.093750
