Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8803,   0, 8173,18.22, 9.76,0.013125,0.015625
  5, 8723,   2, 8110,17.15, 8.92,0.013125,0.015625
 10, 8785,   1, 8173,17.98, 9.76,0.020000,0.015625
 15, 8823,   3, 8165,18.49, 9.66,0.021718,0.015625
 20, 8804,   0, 8173,18.24, 9.76,0.022500,0.031250
 25, 8875,   1, 8173,19.19, 9.76,0.022500,0.015625
 30, 8844,   1, 8165,18.78, 9.66,0.022812,0.015625
 35, 8823,   0, 8173,18.49, 9.76,0.023125,0.015625
 40, 8856,   2, 8110,18.94, 8.92,0.024218,0.031250
 45, 8759,   0, 8165,17.63, 9.66,0.023437,0.015625
 50, 8857,   2, 8173,18.95, 9.76,0.024531,0.015625
