Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 4076,   0, 3859,21.82,15.33,0.008593,0.015625
  5, 4057,   7, 3719,21.25,11.15,0.009687,0.015625
 10, 4085,   6, 3766,22.09,12.55,0.008437,0.000000
 15, 4055,   5, 3560,21.19, 6.40,0.013750,0.015625
 20, 4037,   5, 3559,20.65, 6.37,0.015625,0.031250
 25, 4007,   3, 3533,19.75, 5.59,0.015625,0.015625
 30, 4012,   2, 3530,19.90, 5.50,0.014843,0.015625
 35, 4027,   6, 3676,20.35, 9.86,0.016562,0.015625
 40, 3997,   4, 3705,19.46,10.73,0.014843,0.015625
 45, 4064,   6, 3742,21.46,11.84,0.015937,0.031250
 50, 4033,   3, 3760,20.53,12.37,0.014218,0.015625
