Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0,  990,   0,  959, 5.66, 2.35,0.043750,0.046875
  5,  986,   0,  959, 5.23, 2.35,0.049062,0.046875
 10,  994,   0,  959, 6.08, 2.35,0.053281,0.062500
 15,  993,   0,  959, 5.98, 2.35,0.046718,0.046875
 20,  989,   0,  959, 5.55, 2.35,0.047812,0.078125
 25,  991,   0,  959, 5.76, 2.35,0.047812,0.062500
 30,  991,   0,  959, 5.76, 2.35,0.049531,0.046875
 35,  987,   0,  959, 5.34, 2.35,0.052031,0.046875
 40,  993,   0,  959, 5.98, 2.35,0.049062,0.046875
 45,  992,   0,  955, 5.87, 1.92,0.050937,0.046875
 50, 1002,   0,  959, 6.94, 2.35,0.052187,0.046875
