Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 3825,   0, 3811,10.74,10.34,0.014843,0.015625
  5, 3791,  13, 3618, 9.76, 4.75,0.019843,0.015625
 10, 3781,  11, 3578, 9.47, 3.59,0.021406,0.015625
 15, 3789,  10, 3611, 9.70, 4.55,0.023906,0.031250
 20, 3773,   9, 3584, 9.24, 3.76,0.024375,0.031250
 25, 3788,  10, 3510, 9.67, 1.62,0.025937,0.046875
 30, 3777,  11, 3618, 9.35, 4.75,0.026250,0.031250
 35, 3779,  15, 3618, 9.41, 4.75,0.026250,0.031250
 40, 3765,  14, 3605, 9.00, 4.37,0.027812,0.015625
 45, 3763,  22, 3514, 8.95, 1.74,0.029687,0.062500
 50, 3770,  16, 3584, 9.15, 3.76,0.028906,0.046875
