Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2560,   0, 2464,13.53, 9.27,0.125937,0.093750
  5, 2544,   1, 2436,12.82, 8.03,0.126562,0.234375
 10, 2553,   0, 2460,13.22, 9.09,0.124218,0.125000
 15, 2545,   0, 2463,12.86, 9.22,0.124375,0.125000
 20, 2543,   0, 2448,12.77, 8.56,0.124687,0.140625
 25, 2563,   0, 2436,13.66, 8.03,0.121718,0.093750
 30, 2534,   0, 2464,12.37, 9.27,0.123437,0.125000
 35, 2548,   0, 2464,12.99, 9.27,0.124687,0.109375
 40, 2557,   0, 2464,13.39, 9.27,0.125937,0.140625
 45, 2534,   0, 2436,12.37, 8.03,0.127031,0.125000
 50, 2569,   0, 2463,13.92, 9.22,0.126562,0.125000
