Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 4112,   0, 3784,13.91, 4.82,0.009218,0.015625
  5, 4056,   2, 3784,12.35, 4.82,0.009375,0.000000
 10, 4086,   2, 3784,13.19, 4.82,0.009687,0.015625
 15, 4064,   1, 3784,12.58, 4.82,0.013125,0.000000
 20, 4061,   0, 3784,12.49, 4.82,0.014687,0.015625
 25, 4051,   0, 3784,12.22, 4.82,0.014687,0.015625
 30, 4083,   2, 3784,13.10, 4.82,0.014531,0.015625
 35, 4052,   2, 3784,12.24, 4.82,0.014687,0.015625
 40, 4091,   2, 3784,13.32, 4.82,0.014843,0.000000
 45, 4072,   1, 3748,12.80, 3.82,0.014531,0.015625
 50, 4082,   3, 3784,13.07, 4.82,0.013125,0.015625
