Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2266,   0, 2212, 8.68, 6.09,0.010781,0.015625
  5, 2265,   0, 2183, 8.63, 4.70,0.012031,0.015625
 10, 2267,   0, 2212, 8.73, 6.09,0.014531,0.015625
 15, 2263,   0, 2183, 8.54, 4.70,0.016718,0.015625
 20, 2269,   0, 2212, 8.82, 6.09,0.016406,0.015625
 25, 2269,   0, 2212, 8.82, 6.09,0.017500,0.031250
 30, 2268,   0, 2212, 8.78, 6.09,0.018125,0.015625
 35, 2261,   0, 2212, 8.44, 6.09,0.018437,0.031250
 40, 2265,   0, 2212, 8.63, 6.09,0.018593,0.015625
 45, 2275,   0, 2183, 9.11, 4.70,0.018125,0.015625
 50, 2265,   0, 2194, 8.63, 5.23,0.017656,0.015625
