Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8329,   0, 7915,13.89, 8.23,0.010000,0.015625
  5, 8177,   6, 7694,11.81, 5.21,0.014375,0.015625
 10, 8116,   3, 7580,10.98, 3.65,0.024062,0.015625
 15, 8243,   5, 7801,12.72, 6.67,0.026093,0.015625
 20, 8200,   5, 7801,12.13, 6.67,0.028437,0.031250
 25, 8189,   2, 7694,11.98, 5.21,0.030156,0.031250
 30, 8236,   3, 7754,12.62, 6.03,0.030156,0.046875
 35, 8204,   3, 7694,12.18, 5.21,0.032500,0.031250
 40, 8222,   2, 7694,12.43, 5.21,0.030625,0.031250
 45, 8114,   5, 7580,10.95, 3.65,0.031250,0.015625
 50, 8182,   2, 7694,11.88, 5.21,0.031718,0.031250
