Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2397,   0, 2356,10.72, 8.82,0.011093,0.015625
  5, 2392,   1, 2259,10.48, 4.34,0.012343,0.015625
 10, 2394,   0, 2343,10.58, 8.22,0.015781,0.015625
 15, 2397,   0, 2288,10.72, 5.68,0.025468,0.015625
 20, 2403,   0, 2356,10.99, 8.82,0.025625,0.031250
 25, 2393,   0, 2342,10.53, 8.18,0.025781,0.031250
 30, 2398,   0, 2259,10.76, 4.34,0.025781,0.031250
 35, 2393,   0, 2259,10.53, 4.34,0.026718,0.031250
 40, 2406,   0, 2342,11.13, 8.18,0.022656,0.015625
 45, 2393,   0, 2259,10.53, 4.34,0.020312,0.015625
 50, 2397,   0, 2296,10.72, 6.05,0.023437,0.015625
