Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 2411,   0, 2340,15.47,12.07,0.013281,0.015625
  5, 2403,   3, 2243,15.09, 7.42,0.016718,0.031250
 10, 2409,   1, 2340,15.37,12.07,0.026718,0.031250
 15, 2413,   0, 2312,15.57,10.73,0.028906,0.031250
 20, 2414,   0, 2243,15.61, 7.42,0.029218,0.015625
 25, 2406,   0, 2243,15.23, 7.42,0.030312,0.031250
 30, 2400,   0, 2243,14.94, 7.42,0.031093,0.031250
 35, 2413,   0, 2243,15.57, 7.42,0.031718,0.015625
 40, 2409,   0, 2243,15.37, 7.42,0.032968,0.031250
 45, 2429,   0, 2340,16.33,12.07,0.028437,0.031250
 50, 2411,   0, 2243,15.47, 7.42,0.034375,0.015625
