Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1220,   0, 1153,15.64, 9.29,0.071406,0.078125
  5, 1218,   1, 1153,15.45, 9.29,0.074062,0.078125
 10, 1218,   0, 1147,15.45, 8.72,0.071406,0.062500
 15, 1220,   0, 1153,15.64, 9.29,0.075312,0.062500
 20, 1223,   0, 1153,15.92, 9.29,0.073281,0.062500
 25, 1220,   0, 1153,15.64, 9.29,0.073125,0.062500
 30, 1214,   0, 1148,15.07, 8.82,0.071250,0.078125
 35, 1215,   0, 1153,15.17, 9.29,0.070781,0.062500
 40, 1222,   0, 1153,15.83, 9.29,0.074843,0.109375
 45, 1218,   0, 1153,15.45, 9.29,0.079062,0.078125
 50, 1223,   0, 1153,15.92, 9.29,0.078281,0.062500
