Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0,  984,   0,  959, 5.02, 2.35,0.026406,0.031250
  5,  988,   0,  959, 5.44, 2.35,0.029843,0.031250
 10,  987,   0,  959, 5.34, 2.35,0.031875,0.031250
 15,  987,   0,  959, 5.34, 2.35,0.032187,0.031250
 20,  989,   0,  955, 5.55, 1.92,0.033906,0.031250
 25,  984,   0,  959, 5.02, 2.35,0.033281,0.031250
 30,  982,   0,  959, 4.80, 2.35,0.033593,0.031250
 35,  988,   0,  959, 5.44, 2.35,0.033125,0.031250
 40,  984,   0,  959, 5.02, 2.35,0.035781,0.031250
 45,  985,   0,  959, 5.12, 2.35,0.034375,0.031250
 50,  983,   0,  959, 4.91, 2.35,0.035625,0.046875
