Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 4043,   0, 3954,13.25,10.76,0.039218,0.046875
  5, 4051,   2, 3876,13.47, 8.57,0.057500,0.062500
 10, 4034,   0, 3876,13.00, 8.57,0.058906,0.078125
 15, 4047,   0, 3954,13.36,10.76,0.059218,0.062500
 20, 4044,   0, 3876,13.28, 8.57,0.058593,0.062500
 25, 4044,   0, 3876,13.28, 8.57,0.062187,0.078125
 30, 4038,   0, 3954,13.11,10.76,0.065468,0.062500
 35, 4038,   0, 3934,13.11,10.20,0.065781,0.062500
 40, 4048,   0, 3876,13.39, 8.57,0.064531,0.046875
 45, 4042,   0, 3934,13.22,10.20,0.066406,0.093750
 50, 4060,   0, 3944,13.73,10.48,0.065312,0.078125
