Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 6122,   0, 5840,20.92,15.35,0.382187,0.390625
  5, 6131,   0, 5840,21.09,15.35,0.378437,0.375000
 10, 6144,   0, 5840,21.35,15.35,0.376250,0.375000
 15, 6123,   0, 5840,20.94,15.35,0.373281,0.375000
 20, 6147,   0, 5840,21.41,15.35,0.374531,0.406250
 25, 6145,   0, 5840,21.37,15.35,0.375156,0.390625
 30, 6160,   0, 5840,21.67,15.35,0.371093,0.390625
 35, 6154,   0, 5839,21.55,15.33,0.373906,0.468750
 40, 6150,   0, 5840,21.47,15.35,0.374687,0.359375
 45, 6156,   0, 5840,21.59,15.35,0.378125,0.390625
 50, 6150,   0, 5840,21.47,15.35,0.390312,0.437500
