Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 8321,   0, 8115,17.41,14.51,0.025937,0.031250
  5, 8303,   2, 7933,17.16,11.94,0.048281,0.078125
 10, 8294,   1, 8115,17.03,14.51,0.050625,0.046875
 15, 8307,   1, 8115,17.21,14.51,0.050625,0.046875
 20, 8275,   0, 8081,16.76,14.03,0.049218,0.046875
 25, 8334,   0, 8028,17.60,13.28,0.052187,0.031250
 30, 8302,   0, 8005,17.14,12.95,0.050937,0.046875
 35, 8333,   0, 8111,17.58,14.45,0.049531,0.062500
 40, 8307,   0, 8065,17.21,13.80,0.052812,0.062500
 45, 8308,   0, 8005,17.23,12.95,0.051875,0.046875
 50, 8319,   0, 8115,17.38,14.51,0.052187,0.062500
