Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
  0, 1353,   0, 1343, 6.79, 6.00,0.054375,0.062500
  5, 1350,   1, 1314, 6.55, 3.71,0.059687,0.109375
 10, 1352,   0, 1318, 6.71, 4.03,0.059687,0.062500
 15, 1352,   0, 1293, 6.71, 2.05,0.058906,0.062500
 20, 1351,   0, 1324, 6.63, 4.50,0.060468,0.062500
 25, 1351,   0, 1322, 6.63, 4.34,0.058281,0.046875
 30, 1350,   0, 1300, 6.55, 2.60,0.057968,0.046875
 35, 1352,   0, 1300, 6.71, 2.60,0.059375,0.062500
 40, 1353,   0, 1325, 6.79, 4.58,0.058593,0.062500
 45, 1350,   0, 1302, 6.55, 2.76,0.057656,0.062500
 50, 1354,   0, 1315, 6.87, 3.79,0.060156,0.062500
